ip_address,request_type,attack_type,packet_rate,response_time,connection_duration,protocol_type,packet_variance,burst_rate,label
192.168.236.221,GET,DNS,9249,2.102491701552712,50,TCP,938,38,1
192.168.123.222,GET,DNS,8846,3.732020238299109,108,UDP,816,9,1
192.168.2.201,GET,DNS,226,0.5934477738305522,98,UDP,1776,46,1
192.168.111.2,POST,DNS,9956,4.083377212010784,102,UDP,2228,94,1
192.168.93.225,POST,DNS,8878,4.985060350615812,102,ICMP,1179,86,1
192.168.202.226,GET,DNS,6220,3.9624624515777147,3,ICMP,1963,4,1
192.168.236.183,UDP,DNS,2673,2.4213089481415193,8,TCP,3794,71,1
192.168.200.101,TCP,DNS,2828,2.8839850331451373,12,ICMP,2432,82,1
192.168.246.188,POST,DNS,3802,0.13018649068310537,35,UDP,2915,50,1
192.168.97.111,POST,DNS,8902,1.1254418054914477,66,ICMP,2332,70,1
192.168.6.236,UDP,DNS,4415,4.505041844154222,53,ICMP,1802,93,1
192.168.127.104,POST,DNS,4390,0.20647407340241075,93,TCP,2499,5,1
192.168.237.147,UDP,DNS,4805,4.533495269195211,87,UDP,4573,70,1
192.168.224.155,UDP,DNS,8326,0.6549377798280203,33,TCP,1168,34,1
192.168.1.235,GET,DNS,3720,0.752063236798288,114,ICMP,257,98,1
192.168.244.33,POST,DNS,9148,0.9592145631989198,18,UDP,2436,65,1
192.168.254.40,TCP,DNS,3571,4.016988092280462,104,TCP,1749,18,1
192.168.32.197,UDP,DNS,1925,2.443114219177659,58,TCP,132,27,1
192.168.17.126,TCP,DNS,4008,0.8114634881272076,86,UDP,2675,10,1
192.168.8.57,GET,DNS,2186,3.4653289163600927,78,TCP,2452,2,1
192.168.42.98,POST,DNS,9095,4.709372994996309,93,TCP,4415,83,1
192.168.137.120,GET,DNS,556,2.9050122238126126,45,TCP,4563,91,1
192.168.87.163,GET,DNS,8649,0.5836300280306387,15,ICMP,803,61,1
192.168.242.199,TCP,DNS,5440,0.368277970269945,15,TCP,2164,22,1
192.168.207.181,TCP,DNS,8765,3.9997745633912283,45,ICMP,813,10,1
192.168.54.84,UDP,DNS,5663,3.167809896634732,68,TCP,4760,59,1
192.168.242.25,POST,DNS,6800,4.621020961710546,100,TCP,498,91,1
192.168.67.252,GET,DNS,3100,2.781525740135141,69,TCP,2553,12,1
192.168.190.183,UDP,DNS,7142,0.40573747589096154,67,TCP,152,63,1
192.168.174.152,UDP,DNS,2447,2.0780655649933863,76,UDP,3284,15,1
192.168.226.46,GET,DNS,7962,3.324154374097948,62,ICMP,1350,63,1
192.168.22.139,GET,DNS,8569,1.9859382195925892,84,UDP,1126,65,1
192.168.176.8,UDP,DNS,1359,4.997997844027141,44,UDP,1398,38,1
192.168.39.235,GET,DNS,7252,2.086355207001351,20,UDP,2813,88,1
192.168.163.49,GET,DNS,7750,2.776557019592996,39,UDP,281,6,1
192.168.46.38,TCP,DNS,4768,1.2044209598560296,39,TCP,4561,93,1
192.168.136.54,POST,DNS,6000,0.8454772010807394,1,TCP,1477,6,1
192.168.165.219,UDP,DNS,805,3.26199713895993,108,UDP,273,38,1
192.168.92.40,GET,DNS,195,2.9842024598868426,67,UDP,3988,48,1
192.168.34.96,UDP,DNS,5166,0.12126040129079287,47,ICMP,521,15,1
192.168.79.236,POST,DNS,3624,1.4954295205089367,73,UDP,1727,72,1
192.168.127.17,UDP,DNS,9869,3.2535399077632805,118,TCP,4200,29,1
192.168.161.175,UDP,DNS,4973,4.080021794089004,54,ICMP,1107,2,1
192.168.110.52,UDP,DNS,1908,1.6306063998952371,20,UDP,1476,75,1
192.168.118.208,TCP,DNS,4772,3.2724382095153843,9,ICMP,4998,73,1
192.168.221.9,POST,DNS,3648,1.3997638577391465,95,UDP,917,16,1
192.168.33.188,POST,DNS,679,3.4828614836832577,110,ICMP,1983,58,1
192.168.113.221,UDP,DNS,3568,3.5199451934460666,28,ICMP,4313,88,1
192.168.205.149,UDP,DNS,6608,0.7380949810459914,64,TCP,2334,34,1
192.168.186.85,POST,DNS,4402,3.3589399414873244,35,ICMP,3922,43,1
192.168.197.10,GET,DNS,7479,1.7344791902338117,40,UDP,661,24,1
192.168.6.248,TCP,DNS,9146,0.9457151648038743,102,ICMP,3735,25,1
192.168.115.121,POST,DNS,5605,2.551770040591494,108,UDP,2046,41,1
192.168.141.65,UDP,DNS,8047,2.3162537511527344,2,UDP,670,33,1
192.168.20.57,GET,DNS,157,3.8919865742037856,3,TCP,1980,43,1
192.168.239.46,GET,DNS,9284,0.5141259948899708,14,ICMP,2322,17,1
192.168.136.10,GET,DNS,9630,3.9697910172757265,81,TCP,3828,7,1
192.168.201.113,TCP,DNS,9918,0.6198035743355488,99,UDP,2733,59,1
192.168.233.195,TCP,DNS,5548,1.1165492375874035,68,ICMP,1853,27,1
192.168.139.12,POST,DNS,4305,2.627822379815388,47,ICMP,2107,36,1
192.168.138.153,POST,DNS,4245,2.3695555401098805,94,UDP,1646,19,1
192.168.177.177,POST,DNS,8506,4.945408976196836,54,TCP,1430,15,1
192.168.217.11,POST,DNS,3871,2.988421194985953,58,TCP,3442,70,1
192.168.190.118,UDP,DNS,726,1.7044344167098784,62,ICMP,920,57,1
192.168.164.39,TCP,DNS,5228,4.510729455865529,103,TCP,2113,69,1
192.168.53.218,GET,DNS,5616,1.6298532882342682,51,ICMP,3952,53,1
192.168.206.231,UDP,DNS,4019,1.4415006124226215,78,TCP,4096,69,1
192.168.56.104,POST,DNS,5470,2.5224217964744113,48,UDP,412,2,1
192.168.129.56,POST,DNS,657,4.5745564439180875,27,UDP,4394,18,1
192.168.118.132,UDP,DNS,5724,3.5717198507683094,77,UDP,3300,32,1
192.168.253.30,GET,DNS,5938,3.4196677557899195,55,ICMP,2859,29,1
192.168.12.248,TCP,DNS,5382,3.6577785986899385,84,ICMP,1221,49,1
192.168.35.77,TCP,DNS,7406,3.3322389928018525,113,UDP,2291,84,1
192.168.180.159,GET,DNS,6836,3.8230021623729353,49,UDP,2751,83,1
192.168.102.235,TCP,DNS,2444,1.0445339064727541,24,TCP,754,80,1
192.168.87.196,POST,DNS,8120,0.9685656051318473,10,UDP,1487,75,1
192.168.52.80,POST,DNS,9402,1.874600384577879,7,UDP,4354,60,1
192.168.135.22,POST,DNS,5199,4.269702916099579,116,UDP,4247,28,1
192.168.221.75,POST,DNS,6339,3.600825655933878,17,ICMP,1441,86,1
192.168.184.225,GET,DNS,9733,2.8757193799295693,22,ICMP,3372,27,1
192.168.58.93,TCP,DNS,2071,0.1952924436427872,59,UDP,2207,81,1
192.168.192.251,TCP,DNS,7834,1.2554311912857463,44,TCP,1931,8,1
192.168.103.140,UDP,DNS,4648,4.037218318494505,11,TCP,2370,72,1
192.168.7.128,GET,DNS,3065,1.2881847961126716,42,UDP,1772,23,1
192.168.251.55,TCP,DNS,5360,3.6784219662356423,23,ICMP,3771,32,1
192.168.231.106,TCP,DNS,2098,1.0047078981564317,118,UDP,2253,15,1
192.168.62.240,UDP,DNS,6019,3.0712010351768577,60,TCP,2163,91,1
192.168.90.232,POST,DNS,943,3.1782356968324588,86,ICMP,1092,68,1
192.168.201.233,TCP,DNS,9329,3.7846345058637603,104,ICMP,2470,40,1
192.168.98.237,POST,DNS,6137,2.247877764388636,62,ICMP,1411,96,1
192.168.77.183,UDP,DNS,2983,3.2001060255188154,111,UDP,844,57,1
192.168.119.36,TCP,DNS,2331,2.4861519647293964,54,UDP,1663,47,1
192.168.89.152,POST,DNS,8314,4.741956422451733,82,UDP,4766,10,1
192.168.172.145,GET,DNS,1430,2.6572155623906863,119,TCP,878,56,1
192.168.130.141,POST,DNS,533,1.1270296273281206,109,ICMP,4043,92,1
192.168.159.93,POST,DNS,9271,3.3726734907793188,90,ICMP,4696,52,1
192.168.114.28,POST,DNS,3829,2.7874899082212266,112,TCP,3632,96,1
192.168.188.155,POST,DNS,6151,4.038764536378719,94,TCP,2851,96,1
192.168.143.223,GET,DNS,5004,0.9668668282068936,13,ICMP,3908,63,1
192.168.232.207,UDP,DNS,6003,1.3786040531021337,68,ICMP,1562,51,1
192.168.33.20,POST,DNS,6330,4.615982626248838,107,TCP,1112,79,1
192.168.170.140,POST,DNS,828,4.6571279549068505,27,UDP,2155,70,1
192.168.101.201,TCP,DNS,3525,2.267058155726966,115,UDP,4333,9,1
192.168.23.200,TCP,DNS,4773,0.3339807923803064,40,UDP,204,94,1
192.168.224.112,GET,DNS,6936,1.602119836267203,74,TCP,4677,41,1
192.168.14.91,GET,DNS,6763,1.310901006664263,108,ICMP,2640,40,1
192.168.153.77,GET,DNS,8651,2.1319165747751168,92,TCP,864,16,1
192.168.247.85,TCP,DNS,1109,1.6572230325050794,85,UDP,3710,25,1
192.168.109.31,POST,DNS,6423,4.162062484877025,116,UDP,4969,10,1
192.168.229.240,TCP,DNS,7444,0.11487649371472479,75,UDP,3022,30,1
192.168.122.107,UDP,DNS,2359,3.2586960822063413,84,TCP,4633,9,1
192.168.54.133,GET,DNS,1650,3.3549241032646124,117,TCP,534,40,1
192.168.141.156,GET,DNS,2283,3.3370702189163106,100,UDP,740,57,1
192.168.43.89,GET,DNS,9894,2.650913934521392,83,UDP,1839,46,1
192.168.115.99,UDP,DNS,7403,3.094409958238035,116,ICMP,4407,7,1
192.168.47.231,POST,DNS,9539,4.071422126531742,10,TCP,2313,43,1
192.168.71.166,POST,DNS,401,3.942564215573069,15,ICMP,2930,48,1
192.168.224.67,POST,DNS,6519,0.26966434817421103,109,UDP,374,76,1
192.168.62.109,GET,DNS,8706,0.24913902511281347,45,UDP,3949,57,1
192.168.167.37,POST,DNS,3216,4.210829582575407,53,UDP,2659,17,1
192.168.119.242,TCP,DNS,5303,2.916175468899758,82,ICMP,3495,25,1
192.168.86.126,GET,DNS,2259,4.791393942819042,7,TCP,4316,7,1
192.168.136.209,UDP,DNS,8797,2.2147988248907313,30,TCP,1501,55,1
192.168.52.91,UDP,DNS,349,0.9660349248391447,78,ICMP,520,19,1
192.168.33.238,POST,DNS,3916,2.418851070700265,101,TCP,363,81,1
192.168.81.42,GET,DNS,8597,2.2390671090114633,105,ICMP,1477,32,1
192.168.204.112,TCP,DNS,613,2.63416916904873,30,ICMP,4720,87,1
192.168.238.126,TCP,DNS,4938,4.058941445997054,118,TCP,2013,32,1
192.168.155.240,GET,DNS,9264,3.312361540890203,27,TCP,3325,26,1
192.168.136.151,POST,DNS,1240,1.0078491042569366,49,ICMP,1953,72,1
192.168.252.106,UDP,DNS,3260,3.698938556139801,57,TCP,4309,22,1
192.168.125.113,UDP,DNS,6428,3.000291445064315,64,TCP,4970,55,1
192.168.64.123,TCP,DNS,9268,2.933722579634639,101,ICMP,531,57,1
192.168.254.221,TCP,DNS,8497,3.4234587239346124,63,UDP,4544,8,1
192.168.114.20,TCP,DNS,2468,2.8634307474170058,48,ICMP,4148,46,1
192.168.16.145,UDP,DNS,2613,2.3418173080566578,41,TCP,2703,5,1
192.168.208.19,TCP,DNS,3001,3.2378633857890713,81,UDP,1578,12,1
192.168.120.248,UDP,DNS,7433,3.6462626407978185,30,TCP,1632,27,1
192.168.136.166,UDP,DNS,319,1.206258019872834,82,ICMP,2387,84,1
192.168.38.181,POST,DNS,6669,2.5355444817667516,3,ICMP,847,11,1
192.168.93.105,POST,DNS,5697,2.345045069999106,92,ICMP,896,36,1
192.168.100.90,POST,DNS,9169,0.29552602599531264,37,UDP,1841,52,1
192.168.159.44,TCP,DNS,8305,4.188749416477629,30,TCP,1357,2,1
192.168.188.76,UDP,DNS,4605,1.9491719172982795,54,UDP,1620,74,1
192.168.247.145,TCP,DNS,1092,0.4561772426859231,85,ICMP,1871,71,1
192.168.79.73,UDP,DNS,5494,2.343705575674759,113,TCP,2247,12,1
192.168.167.170,POST,DNS,5053,0.891255949848827,84,ICMP,1463,55,1
192.168.176.140,POST,DNS,4238,3.551630631709858,86,TCP,2198,80,1
192.168.96.89,TCP,DNS,9051,2.9016807183214928,100,UDP,1963,31,1
192.168.103.146,UDP,DNS,3138,1.4235576541918826,100,UDP,1364,91,1
192.168.207.224,TCP,DNS,1696,4.7573219098397725,85,UDP,4732,32,1
192.168.6.122,GET,DNS,537,1.529552206452346,88,UDP,3603,64,1
192.168.236.171,TCP,DNS,3131,2.819484844186912,85,TCP,859,91,1
192.168.116.163,POST,DNS,1797,4.027682339026141,7,TCP,3218,59,1
192.168.226.230,UDP,DNS,8990,2.6180722599769912,8,UDP,778,25,1
192.168.248.182,UDP,DNS,577,4.8081928112988965,86,UDP,50,69,1
192.168.249.62,TCP,DNS,1217,4.234887378199621,86,TCP,2609,68,1
192.168.197.210,POST,DNS,4660,4.61299316860439,63,ICMP,3683,44,1
192.168.144.136,GET,DNS,4522,1.9262426603967513,63,UDP,376,43,1
192.168.89.96,TCP,DNS,7711,2.7869415453151674,64,TCP,23,15,1
192.168.126.90,UDP,DNS,5854,4.216814847917663,30,UDP,2673,13,1
192.168.244.86,POST,DNS,533,4.5271501680834545,98,TCP,4379,97,1
192.168.159.235,UDP,DNS,501,4.727381532045755,93,UDP,1030,69,1
192.168.138.184,UDP,DNS,4119,4.407844767070803,10,UDP,4376,70,1
192.168.121.76,UDP,DNS,5705,3.680699029968648,69,ICMP,2646,45,1
192.168.245.92,UDP,DNS,7257,0.21865254710645704,49,ICMP,393,25,1
192.168.70.251,GET,DNS,4447,1.6432719024297695,39,ICMP,3518,25,1
192.168.148.133,POST,DNS,5721,0.7317877959778093,34,ICMP,1094,10,1
192.168.23.137,TCP,DNS,3183,0.8583171465667266,102,UDP,1498,62,1
192.168.58.187,POST,DNS,1823,1.525445218176171,10,UDP,484,12,1
192.168.221.208,POST,DNS,5672,0.46622824022390774,9,ICMP,2858,67,1
192.168.182.46,POST,DNS,9240,1.2908558803886565,60,ICMP,4924,29,1
192.168.22.192,TCP,DNS,7462,4.789196299041791,96,UDP,3923,93,1
192.168.8.123,POST,DNS,2115,1.6285235350821594,5,TCP,2224,43,1
192.168.20.179,TCP,DNS,8639,0.8825940426277155,35,ICMP,231,88,1
192.168.78.39,TCP,DNS,6382,3.619670884057058,11,TCP,87,88,1
192.168.37.178,GET,DNS,7963,4.159675235256024,42,UDP,4485,89,1
192.168.162.75,UDP,DNS,1996,1.6387854630227694,80,TCP,1644,37,1
192.168.118.104,TCP,DNS,3465,1.4646368218340176,91,ICMP,719,69,1
192.168.161.31,UDP,DNS,1444,1.2846217847346644,20,ICMP,4833,11,1
192.168.123.54,POST,DNS,2471,2.0269800714252293,51,ICMP,2230,40,1
192.168.172.34,UDP,DNS,3969,0.5274356134105699,1,ICMP,2470,63,1
192.168.242.199,UDP,DNS,7395,3.3787332101254113,90,ICMP,2249,22,1
192.168.122.113,UDP,DNS,3133,4.1289089937566485,11,UDP,583,15,1
192.168.246.62,POST,DNS,8080,3.3520431707221685,61,TCP,4120,9,1
192.168.23.46,POST,DNS,8170,2.1638784804759377,79,UDP,873,70,1
192.168.56.135,TCP,DNS,1894,1.5159150119867726,39,UDP,2384,64,1
192.168.118.217,TCP,DNS,1854,2.106286206106711,104,UDP,3722,90,1
192.168.189.131,GET,DNS,9131,2.1768036759475193,48,TCP,1493,6,1
192.168.251.166,POST,DNS,2553,3.363502059515285,82,TCP,4237,96,1
192.168.212.162,GET,DNS,1943,4.647495742687768,88,UDP,3319,43,1
192.168.113.44,POST,DNS,1716,0.4458737982949006,28,TCP,1095,20,1
192.168.128.108,UDP,DNS,4394,4.771432605129748,89,UDP,4008,99,1
192.168.158.17,GET,DNS,6641,4.559986289453969,87,UDP,4488,43,1
192.168.59.138,GET,DNS,3115,0.6768882716801553,75,ICMP,2296,62,1
192.168.99.84,GET,DNS,5125,0.9995666523181359,97,TCP,1129,67,1
192.168.146.45,POST,DNS,3125,1.6268184470899223,80,ICMP,2306,82,1
192.168.108.219,TCP,DNS,1309,2.8423636007294406,36,UDP,406,99,1
192.168.187.62,GET,DNS,2270,0.7589333607852051,87,UDP,1655,52,1
192.168.59.177,TCP,DNS,5491,1.0816412710322463,70,UDP,4982,74,1
192.168.228.191,POST,DNS,9028,4.523108940304428,107,ICMP,3076,94,1
192.168.215.160,GET,DNS,4985,0.6355730907775363,62,ICMP,1588,26,1
192.168.138.11,POST,DNS,2497,2.0545034991827635,88,UDP,2055,94,1
192.168.102.70,TCP,DNS,3179,3.838708710527673,102,ICMP,4097,31,1
192.168.123.233,TCP,DNS,1948,4.454057272764617,106,UDP,4435,55,1
192.168.190.175,GET,DNS,7747,1.7466085567237708,70,UDP,3770,68,1
192.168.34.228,TCP,DNS,6741,0.9057437762520744,10,ICMP,3774,57,1
192.168.101.145,UDP,DNS,4553,3.7113571295682517,86,TCP,4446,24,1
192.168.232.104,UDP,DNS,3999,3.8855330174985654,87,UDP,2103,65,1
192.168.182.204,GET,DNS,8060,4.902163875896667,5,UDP,3853,26,1
192.168.213.40,POST,DNS,7489,0.7837550720726809,28,ICMP,796,49,1
192.168.19.67,POST,DNS,66,3.57616232507982,59,ICMP,2947,93,1
192.168.82.181,POST,DNS,8009,2.144733434899811,9,ICMP,2320,38,1
192.168.243.64,UDP,DNS,6291,4.581684244080526,39,UDP,2905,36,1
192.168.83.47,TCP,DNS,7956,2.0983713332335903,113,TCP,1454,54,1
192.168.6.16,UDP,DNS,3072,2.2852058402570643,108,TCP,879,9,1
192.168.200.240,TCP,DNS,1316,0.7213033311149974,92,TCP,4473,42,1
192.168.146.180,UDP,DNS,528,1.6725902469453116,62,UDP,387,96,1
192.168.176.171,POST,DNS,4346,2.064118304922193,89,ICMP,3682,82,1
192.168.39.177,POST,DNS,4027,0.18579289645146957,107,TCP,2435,24,1
192.168.113.140,POST,DNS,6118,2.2441148953698624,38,TCP,1181,40,1
192.168.237.138,GET,DNS,4324,1.7479609012098007,91,TCP,4520,82,1
192.168.71.110,GET,DNS,6463,4.038814705422411,24,UDP,787,8,1
192.168.55.129,TCP,DNS,7841,0.6248518058843854,64,ICMP,4373,54,1
192.168.49.164,GET,DNS,535,3.825034521922167,107,ICMP,3220,11,1
192.168.21.37,UDP,DNS,4723,3.5986565620559974,43,ICMP,1839,99,1
192.168.116.24,UDP,DNS,387,1.2847334061372193,110,ICMP,1774,88,1
192.168.55.25,TCP,DNS,9102,0.5080311748748059,16,TCP,3186,77,1
192.168.135.127,TCP,DNS,6950,4.224983884202911,66,ICMP,2043,95,1
192.168.234.209,POST,DNS,2053,1.3222072094500759,66,TCP,1625,56,1
192.168.93.94,GET,DNS,1521,0.8132445865647815,69,UDP,3573,94,1
192.168.71.225,POST,DNS,6777,1.8592793493746413,46,UDP,1249,29,1
192.168.199.122,GET,DNS,2092,2.0643258359293553,21,UDP,4243,42,1
192.168.24.11,GET,DNS,1569,1.6978311009224318,60,ICMP,1626,6,1
192.168.73.12,TCP,DNS,6539,4.884757451284061,10,ICMP,1472,3,1
192.168.35.191,POST,DNS,8943,4.416021279552115,106,TCP,3753,92,1
192.168.196.228,POST,DNS,4438,4.377579932649534,18,ICMP,1347,74,1
192.168.220.185,GET,DNS,7906,2.053961193551773,90,UDP,1115,98,1
192.168.141.23,GET,DNS,9415,4.818061234718617,84,ICMP,14,65,1
192.168.83.234,TCP,DNS,1655,3.451674951829319,41,TCP,1172,12,1
192.168.229.167,UDP,DNS,5714,4.1767738766548765,36,UDP,1827,36,1
192.168.88.80,POST,DNS,6989,2.554288112766374,113,UDP,3543,56,1
192.168.97.140,POST,DNS,5167,0.8870247366768266,85,TCP,409,52,1
192.168.34.199,TCP,DNS,5429,4.445738974424915,66,UDP,4480,32,1
192.168.75.159,TCP,DNS,2174,2.483491022923655,46,TCP,4153,56,1
192.168.221.128,POST,DNS,5041,4.845919054517465,118,TCP,2562,11,1
192.168.190.141,POST,DNS,6844,1.3488189558723702,97,ICMP,3650,1,1
192.168.31.130,GET,DNS,1496,4.962657058013,23,UDP,2393,6,1
192.168.103.15,UDP,DNS,3356,1.1898809416635305,39,ICMP,1903,91,1
192.168.57.75,POST,DNS,2422,1.9040171143150004,95,ICMP,3159,79,1
192.168.34.103,TCP,DNS,200,3.0106809623321378,4,TCP,405,74,1
192.168.196.75,GET,DNS,1709,3.4972829900040265,41,TCP,4341,24,1
192.168.29.194,GET,DNS,6189,3.6293826281313954,3,ICMP,859,72,1
192.168.253.16,TCP,DNS,9120,2.4336368037460856,101,TCP,1998,81,1
192.168.167.77,TCP,DNS,7249,0.4764520886340994,53,UDP,209,24,1
192.168.37.81,GET,DNS,2369,2.5306359434088965,74,UDP,2191,77,1
192.168.149.172,TCP,DNS,2933,1.739970967428342,106,ICMP,1823,9,1
192.168.124.19,GET,DNS,7853,3.322512484191744,96,UDP,546,59,1
192.168.199.102,TCP,DNS,1565,0.9931503624119866,36,ICMP,804,70,1
192.168.136.77,GET,DNS,639,2.030170391281629,49,UDP,1128,93,1
192.168.229.194,POST,DNS,637,4.833983854602613,27,TCP,4093,23,1
192.168.41.254,POST,DNS,2669,0.5354502562284819,53,UDP,247,86,1
192.168.203.216,TCP,DNS,5537,3.0514373739116856,49,TCP,2578,85,1
192.168.198.61,UDP,DNS,6273,0.5441763223378252,83,ICMP,465,17,1
192.168.26.71,POST,DNS,9437,0.869278714105803,102,UDP,620,98,1
192.168.249.103,GET,DNS,4403,3.0641785042039804,1,TCP,1959,90,1
192.168.211.70,UDP,DNS,2655,2.2755780606311538,90,TCP,3036,25,1
192.168.107.157,GET,DNS,2588,2.7876450850558356,46,ICMP,2416,38,1
192.168.107.103,GET,DNS,8807,4.411373635915954,62,ICMP,1230,3,1
192.168.194.19,POST,DNS,1806,4.104477188303765,77,UDP,357,67,1
192.168.68.186,TCP,DNS,1410,4.4511091021997125,99,UDP,2379,14,1
192.168.70.113,TCP,DNS,2423,3.1196491121072407,119,UDP,3352,10,1
192.168.57.165,GET,DNS,1245,2.49925153159867,66,TCP,885,66,1
192.168.61.92,POST,DNS,2181,2.3500681507221075,22,ICMP,4597,71,1
192.168.30.199,GET,DNS,8059,3.725061925489976,39,UDP,1759,14,1
192.168.201.153,UDP,DNS,5693,2.6543694037923187,92,UDP,4840,81,1
192.168.225.127,GET,DNS,9809,0.6182671016848721,44,TCP,2921,10,1
192.168.193.115,POST,DNS,3460,0.7955012178854804,2,UDP,1458,99,1
192.168.6.18,GET,DNS,2417,1.8497055617981228,75,TCP,551,49,1
192.168.10.92,POST,DNS,3393,0.43233452265882466,112,TCP,200,91,1
192.168.139.225,TCP,DNS,7331,1.272232975353658,59,ICMP,1391,62,1
192.168.193.77,POST,DNS,3147,3.316364180746378,101,TCP,3743,48,1
192.168.101.84,UDP,DNS,9502,0.16090853025650814,90,ICMP,4435,3,1
192.168.193.52,POST,DNS,1383,3.0600550413493406,28,TCP,1444,47,1
192.168.195.210,UDP,DNS,7215,3.884548923688968,90,ICMP,4775,60,1
192.168.233.206,UDP,DNS,3386,0.933753382502377,81,TCP,277,25,1
192.168.31.219,GET,DNS,8207,0.9867459596918022,67,UDP,54,7,1
192.168.145.183,UDP,DNS,3134,0.2413961959160553,14,ICMP,164,77,1
192.168.110.93,POST,DNS,3437,2.6110051902839615,16,ICMP,2124,39,1
192.168.164.229,TCP,DNS,4763,3.3074790286763145,113,TCP,2790,43,1
192.168.154.53,POST,DNS,7855,2.3388569522146327,51,UDP,4518,46,1
192.168.145.86,TCP,DNS,5151,2.008299167168438,100,UDP,4673,89,1
192.168.253.153,UDP,DNS,2481,2.3266228047389697,28,ICMP,1254,43,1
192.168.2.247,GET,DNS,1066,3.9294882717508113,92,UDP,1330,29,1
192.168.86.133,UDP,DNS,691,0.26422010599225904,53,UDP,986,83,1
192.168.4.164,UDP,DNS,4112,3.9407109480797815,52,TCP,3189,86,1
192.168.6.244,TCP,DNS,8557,3.3650763667672776,116,UDP,1081,66,1
192.168.149.205,POST,DNS,490,1.2829901153713574,25,UDP,659,86,1
192.168.118.229,GET,DNS,1188,2.671224658576893,57,UDP,2266,99,1
192.168.247.89,GET,DNS,9156,0.34152428619697817,9,UDP,4642,98,1
192.168.154.183,GET,DNS,5293,1.9599844846625762,11,TCP,2035,69,1
192.168.167.212,GET,DNS,2353,0.9528081474779609,101,TCP,849,27,1
192.168.161.14,POST,DNS,6000,0.20927189150120454,107,UDP,466,82,1
192.168.56.228,GET,DNS,7096,1.849738539053233,45,TCP,4662,3,1
192.168.81.149,TCP,DNS,6656,3.657950845232735,85,ICMP,4600,56,1
192.168.46.144,TCP,DNS,3471,4.6130071500561804,2,TCP,1375,64,1
192.168.238.16,GET,DNS,2128,3.345091214144184,54,TCP,4637,21,1
192.168.120.84,GET,DNS,6153,2.0696536278389135,34,TCP,1807,24,1
192.168.157.220,POST,DNS,4200,4.9975309507692005,42,ICMP,2127,90,1
192.168.8.88,POST,DNS,2250,1.4864231896910307,77,ICMP,419,20,1
192.168.131.217,GET,DNS,4601,1.0169440202700848,69,ICMP,1460,52,1
192.168.19.97,POST,DNS,6479,2.3720431192069986,11,TCP,4533,13,1
192.168.66.79,UDP,DNS,8277,2.574065935664858,29,ICMP,2214,70,1
192.168.86.124,GET,DNS,9059,1.8386345622122988,111,ICMP,598,90,1
192.168.202.210,POST,DNS,1996,3.5079454873220683,92,TCP,1190,43,1
192.168.150.46,TCP,DNS,4006,1.000935618448264,92,UDP,3907,94,1
192.168.113.91,GET,DNS,2275,2.60066482277895,5,TCP,4046,78,1
192.168.141.33,GET,DNS,7765,2.550622096653863,20,TCP,446,37,1
192.168.133.218,TCP,DNS,3375,4.136553471140032,101,TCP,4750,30,1
192.168.77.155,TCP,DNS,8749,4.642144173927943,39,UDP,47,15,1
192.168.121.128,POST,DNS,3795,3.350002781182232,74,TCP,3929,83,1
192.168.78.152,TCP,DNS,8210,1.5963207926397416,32,TCP,1513,75,1
192.168.67.239,UDP,DNS,4864,3.479093997354626,29,UDP,1287,84,1
192.168.115.63,GET,DNS,8701,1.331718533278455,66,TCP,2702,25,1
192.168.113.94,UDP,DNS,6153,4.836067513349734,1,TCP,1949,38,1
192.168.227.48,POST,DNS,1455,4.129574383505293,84,TCP,943,43,1
192.168.191.206,TCP,DNS,6140,2.212832251783586,119,UDP,2702,30,1
192.168.12.156,GET,DNS,7337,3.9432832339938217,1,TCP,2291,40,1
192.168.172.221,TCP,DNS,2086,2.10241266227335,4,UDP,3726,59,1
192.168.171.145,TCP,DNS,6084,0.4655897780207645,15,UDP,4951,23,1
192.168.40.177,POST,DNS,2727,3.563167477702967,47,ICMP,904,44,1
192.168.85.57,POST,DNS,6194,2.082607781839359,30,TCP,2660,81,1
192.168.87.84,POST,DNS,1794,4.658567102240923,6,TCP,1132,1,1
192.168.192.203,POST,DNS,9473,1.6021499502135046,102,ICMP,2369,78,1
192.168.185.121,GET,DNS,1227,4.232330825127507,1,ICMP,4570,82,1
192.168.226.202,UDP,DNS,811,3.4341454415131447,71,TCP,2756,41,1
192.168.74.107,UDP,DNS,4828,4.281290619026667,62,TCP,3545,62,1
192.168.124.198,GET,DNS,6508,1.5302211977584221,64,ICMP,467,60,1
192.168.100.216,TCP,DNS,5673,2.3605924762613566,5,TCP,4058,80,1
192.168.204.43,GET,DNS,4764,4.1333321550536075,54,TCP,4851,10,1
192.168.119.23,UDP,DNS,3776,3.254712214004214,49,TCP,4035,73,1
192.168.155.186,UDP,DNS,9785,1.8636173075271398,7,ICMP,1136,78,1
192.168.249.237,GET,DNS,1983,2.6087785659755705,100,ICMP,1479,66,1
192.168.37.134,POST,DNS,3611,4.980880662380051,3,UDP,4384,57,1
192.168.65.134,TCP,DNS,7229,3.7350551775280216,76,UDP,341,42,1
192.168.178.22,GET,DNS,4494,3.1111609986221427,61,TCP,660,54,1
192.168.105.88,UDP,DNS,3014,4.156765764124227,79,TCP,186,85,1
192.168.153.125,POST,DNS,9272,2.265948659983634,84,UDP,2077,42,1
